ExperimentName	Subject	Session	Chopstick	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	FeliceNeutro[Session]	Group	Handedness	IstruzioniBlocchi.DurationError	IstruzioniBlocchi.OnsetDelay	IstruzioniBlocchi.OnsetTime	IstruzioniBlocchi.OnsetToOnsetTime	Lenti	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	Sex	StudioVersion	Welcome.DurationError	Welcome.OnsetDelay	Welcome.OnsetTime	Welcome.OnsetToOnsetTime	Block	Istruzionitraining1.ACC	Istruzionitraining1.CRESP	Istruzionitraining1.DurationError	Istruzionitraining1.OnsetDelay	Istruzionitraining1.OnsetTime	Istruzionitraining1.OnsetToOnsetTime	Istruzionitraining1.RESP	Istruzionitraining1.RT	Istruzionitraining1.RTTime	Procedure[Block]	Running[Block]	TrainingBlocklist	TrainingBlocklist.Cycle	TrainingBlocklist.Sample	Valutation	Valutation.Cycle	Valutation.Sample	XPBlocklist	XPBlocklist.Cycle	XPBlocklist.Sample	XpBlocklist2	XpBlocklist2.Cycle	XpBlocklist2.Sample	Trial	ArouImage.RESP	Arousalproc	Arousalproc.Cycle	Arousalproc.Sample	b	Categoria	COLORE1	ColoreB	ColoreM	FeliceNeutro[Trial]	FeliceNeutro.Cycle	FeliceNeutro.Sample	KeyPress10RESP	KeyPress10RT	KeyPress11RESP	KeyPress11RT	KeyPress12RESP	KeyPress12RT	KeyPress13RESP	KeyPress13RT	KeyPress14RESP	KeyPress14RT	KeyPress15RESP	KeyPress15RT	KeyPress16RESP	KeyPress16RT	KeyPress17RESP	KeyPress17RT	KeyPress18RESP	KeyPress18RT	KeyPress19RESP	KeyPress19RT	KeyPress1RESP	KeyPress1RT	KeyPress20RESP	KeyPress20RT	KeyPress2RESP	KeyPress2RT	KeyPress3RESP	KeyPress3RT	KeyPress4RESP	KeyPress4RT	KeyPress5RESP	KeyPress5RT	KeyPress6RESP	KeyPress6RT	KeyPress7RESP	KeyPress7RT	KeyPress8RESP	KeyPress8RT	KeyPress9RESP	KeyPress9RT	m	NeutroFelice	NeutroFelice.Cycle	NeutroFelice.Sample	Procedure[Trial]	Provalist	Provalist.Cycle	Provalist.Sample	Running[Trial]	TAG	TAG1	Trialblocklist	Trialblocklist.Cycle	Trialblocklist.Sample	ValImage.RESP	Valtrialproc	Valtrialproc.Cycle	Valtrialproc.Sample
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	6					NEUTRO	1		ROSSO	VERDE	N																							b	726			n	9502	n	12894	b	14886											FELICE	2	2	6	NeutroFeliceProc				NeutroFelice	RV_NF_1.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	7					NEUTRO	2		VERDE	ROSSO	N																							m	725																			FELICE	3	2	7	NeutroFeliceProc				NeutroFelice	VR_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	8					NEUTRO	2		ROSSO	VERDE	N																							n	1355			b	2723	m	5163	b	8507	n	12307									FELICE	4	2	8	NeutroFeliceProc				NeutroFelice	RV_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	9					FELICE	2		ROSSO	VERDE	3	1	1																					b	491			m	13339															NEUTRO				FeliceNeutroProc				FeliceNeutro	VR_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	10					FELICE	1		ROSSO	VERDE	1	1	2																					b	553																			NEUTRO				FeliceNeutroProc				FeliceNeutro	VR_NF_1.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	11					FELICE	2		VERDE	ROSSO	4	1	3																					n	1311			m	2863	n	6167	n	8703	m	9591	n	11943	b	13535					NEUTRO				FeliceNeutroProc				FeliceNeutro	RV_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	12					FELICE	1		VERDE	ROSSO	2	1	4																					m	3285			n	13716															NEUTRO				FeliceNeutroProc				FeliceNeutro	RV_NF_1.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	13					FELICE	2		ROSSO	VERDE	3	2	5																					b	1723																			NEUTRO				FeliceNeutroProc				FeliceNeutro	VR_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	14					FELICE	1		ROSSO	VERDE	1	2	6																					b	858																			NEUTRO				FeliceNeutroProc				FeliceNeutro	VR_NF_1.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	15					FELICE	2		VERDE	ROSSO	4	2	7																					b	2823			n	10191															NEUTRO				FeliceNeutroProc				FeliceNeutro	RV_NF_2.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	1										blockproc2	XpBlocklist2										1	1	1	16					FELICE	1		VERDE	ROSSO	2	2	8																					b	4349			m	10541															NEUTRO				FeliceNeutroProc				FeliceNeutro	RV_NF_1.png								
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							1						2	ROSSO			N																																															ValenzaTrialproc				Valtrialproc	R_F2.png	FELICE				u	2	1	1
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							2						1	ROSSO			N																																															ValenzaTrialproc				Valtrialproc	R_N1.png	NEUTRO				q	3	1	2
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							3						1	VERDE			N																																															ValenzaTrialproc				Valtrialproc	V_F1.png	FELICE				y	5	1	3
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							4						1	VERDE			N																																															ValenzaTrialproc				Valtrialproc	V_N1.png	NEUTRO				w	7	1	4
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							5						2	VERDE			N																																															ValenzaTrialproc				Valtrialproc	V_N2.png	NEUTRO				w	8	1	5
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							6						2	VERDE			N																																															ValenzaTrialproc				Valtrialproc	V_F2.png	FELICE				u	6	1	6
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							7						2	ROSSO			N																																															ValenzaTrialproc				Valtrialproc	R_N2.png	NEUTRO				w	4	1	7
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							8						1	ROSSO			N																																															ValenzaTrialproc				Valtrialproc	R_F1.png	FELICE				u	1	1	8
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							9	2	4	1	1		2	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_N2.png	NEUTRO							
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							10	6	6	1	2		2	VERDE			N																																															ArousalTrialproc				Arousalproc	V_F2.png	FELICE							
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							11	3	8	1	3		2	VERDE			N																																															ArousalTrialproc				Arousalproc	V_N2.png	NEUTRO							
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							12	3	7	1	4		1	VERDE			N																																															ArousalTrialproc				Arousalproc	V_N1.png	NEUTRO							
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							13	6	5	1	5		1	VERDE			N																																															ArousalTrialproc				Arousalproc	V_F1.png	FELICE							
qualiamotion pilot	2	2	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117988</Frequency><Timestamp dt:dt="r8">4668879968</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-18T07:35:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-2-2	84.909	1.0.0.522	N	1	right	-999999	34694	34694	0	RV	374532192	Professional	2.0.10.356	2.0.10.356	06-18-2021	18/06/2021 07:35:22	09:35:22	female	2.0.10.252	-999999	17	32209	0	2										Vallist	Valutation				1	1	1							14	2	3	1	6		1	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_N1.png	NEUTRO							
